Wikipedia_movie_ID,Actor_ethnicity
644385,Polish Americans
961796,Lithuanian American
18621964,Polish Americans
1250583,German Americans
1250583,Galicians
15860207,White Americans
15860207,Italian Americans
15860207,Jewish people
15860207,Greek Americans
15860207,African Americans
15860207,Scottish Americans
15860207,African Americans
15860207,Greek Americans
15860207,Swedish Americans
15860207,Asian Americans
637256,Italian Americans
637256,English Americans
637256,White Americans
637256,Italians
637256,Scottish Americans
637256,African Americans
32049182,Jewish people
32049182,Jewish people
31760148,Japanese people
217835,American Jews
217835,Puerto Ricans
217835,Irish Americans
217835,Sicilian Americans
217835,Italian Americans
9618457,Que viva el amor de Chaves
23139830,Indian
23139830,Indian
23139830,Indian Americans
33629922,Māori
9362631,Hongkongers
947616,American Jews
947616,American Jews
947616,Jewish people
947616,African Americans
947616,Dutch Americans
5471774,English people
5471774,English people
5471774,Italians
5471774,Italians
698969,English people
698969,English people
698969,Kiwi
698969,Scottish Americans
698969,Ashkenazi Jews
698969,Jewish people
2552310,Indian
25482380,Portuguese Americans
29036301,Indian
29036301,Indian
29036301,Indian
468229,English people
468229,English people
468229,White Africans of European ancestry
24703055,Irish Americans
24703055,Jewish people
24703055,Cajun
21880834,Swedish Australian
213270,Greek Americans
213270,Chinese Americans
213270,Australian Americans
213270,English Americans
28450318,English people
3734733,English people
3734733,Jewish people
3734733,German Americans
33035590,Irish Americans
33035590,Ashkenazi Jews
33035590,Ashkenazi Jews
17120190,Austrian Americans
17670477,Italians
17670477,Italians
26654072,Malayali
26654072,Malayali
26654072,Malayali
14617763,African Americans
14617763,English people
14617763,Sephardi Jews
20181767,Croatian Australians
7335167,Bengali
7335167,Indian
7335167,Indian
7335167,Indian
11373575,Tamil
11373575,Gujarati people
11373575,Punjabis
11373575,Pashtuns
11373575,Indian
5144617,Jewish people
5730679,Irish Americans
5730679,Koreans
5730679,African Americans
909577,Italians
22569652,English people
22569652,Jewish people
22569652,English people
22569652,English people
29716826,Indian
29716826,Indian
29716826,Indian
29716826,Indian
15187505,English people
15187505,Italians
12345769,Jewish people
14068802,Scottish Americans
28749199,Indian
28749199,Malayali
28749199,Malayali
28749199,Malayali
27665478,White British
21488993,Mexicans
21488993,Syrian Americans
21488993,German Americans
2293029,French
2293029,Italians
2293029,French
17453425,African Americans
3380491,English people
3380491,African Americans
3380491,African Americans
3380491,African Americans
3380491,African Americans
3380491,African Americans
3380491,African Americans
22121117,Ojibwe
22121117,White Americans
22121117,Irish Americans
16851708,Irish Americans
16851708,Irish Americans
16851708,African Americans
461364,Welsh Americans
461364,English people
461364,Irish people
461364,Sámi peoples
461364,English people
461364,Irish people
461364,Irish Americans
461364,Israeli Americans
461364,Italians
461364,Scottish Americans
461364,English people
461364,White Americans
461364,Apache
461364,Irish Americans
2535779,Romani people
16054110,Indian
16054110,Gujarati people
16054110,Indian
16054110,Indian
31655197,Irish people
31655197,Belarusians
5979988,Greek Americans
5979988,English people
5979988,African Americans
5979988,Sicilian Americans
5979988,Jewish people
5979988,Italian Americans
9573648,Kannada people
9573648,Tamil
9573648,Indian
33793965,German Americans
1343208,English people
1343208,French
1343208,Parsi
1343208,Norwegians
34501652,Indian
45242,Irish Americans
45242,Italian Americans
45242,Italian Americans
45242,Irish Americans
45242,White Americans
45242,English people
73438,Jewish people
23380332,Swedish Americans
23380332,Welsh people
23380332,English people
23380332,White British
23380332,English people
23380332,English people
21113960,Jewish people
21113960,African Americans
21113960,African Americans
8396653,Aceh
9606627,Indian
9606627,Tamil
9606627,Indian
15268349,Jewish people
15268349,Dutch Canadians
11944174,Jewish people
6341257,Irish Americans
6341257,African Americans
6341257,English Americans
25440524,Indian
25440524,Indian
27348158,Jewish people
16451841,English people
16451841,African Americans
16451841,English people
16451841,Jewish people
16451841,Italians in the United Kingdom
16451841,English people
31263203,Vietnamese Americans
6899017,Jewish people
6899017,African Americans
12446777,English people
76298,Swedish Americans
265891,Hungarian Americans
265891,Russians
265891,Czech Americans
265891,Irish Americans
13229264,Ashkenazi Jews
13229264,Irish people
13229264,White Americans
13229264,Scottish Americans
13229264,Italian Americans
13229264,Jewish people
13229264,Irish Americans
13229264,Swedish Americans
13229264,Serbian Americans
4069403,Jewish people
4069403,Jewish people
4069403,Belgians
4262697,Italian Americans
4262697,Italian Americans
1814329,American Jews
1814329,African Americans
1814329,African Americans
3309192,Irish Americans
3309192,Italian Americans
3298253,White Americans
3298253,African Americans
1064068,African Americans
1064068,Jewish people
1064068,Scottish Americans
1064068,African Americans
1064068,Mexicans
1064068,Irish Americans
33322482,English people
3020547,Irish Americans
90156,Jewish people
90156,Jewish people
90156,Czech Americans
3100741,English people
3100741,Jewish people
3100741,Irish people
3100741,Italians
3100741,Swiss
9849914,Jewish people
34599243,Jewish people
34599243,Irish Americans
34599243,White Americans
34599243,Jewish people
2486990,African Americans
2486990,Scottish Americans
2486990,African Americans
2486990,Jewish people
2486990,Spanish Americans
2486990,African Americans
2486990,African Americans
2486990,White Americans
2486990,Irish Americans
2486990,African Americans
2486990,Irish Americans
2486990,African Americans
2486990,African Americans
2486990,African Americans
2486990,African Americans
2486990,African Americans
23778341,Italians
7220022,Indian
7220022,Marathi people
24873731,Indian
24873731,Indian
36262149,Kapampangan people
23608938,Belarusians
2038261,Jewish people
16780424,Irish people
317703,Scottish Americans
10640573,Indian
10640573,Indian
10640573,Indian
10640573,Indian
10640573,Parsi
10640573,Indian
1296482,Italian Americans
1296482,African Americans
1296482,Jewish people
1296482,African Americans
1296482,Jewish people
1296482,African Americans
29679642,Italians
24550060,Indian
24550060,Malayali
24550060,Indian
24550060,Malayali
24550060,Indian
6694349,English people
6694349,English people
1991818,Jewish people
22906962,Italians
22906962,Italians
22906962,Italians
22906962,Italians
10640559,Indian
10640559,Indian
10640559,Indian
10640559,Gujarati people
10640559,Marathi people
10640559,Indian
10640559,Indian
11016612,French Americans
11016612,Irish people
11016612,Dutch
8694451,Scottish Americans
8694451,Irish Americans
7754795,Jewish people
7754795,English Americans
14832115,Chinese Filipino
14832115,Filipino people
14832115,Chinese Filipino
14832115,Filipino people
14832115,Chinese Filipino
1487312,Irish people
1487312,African Americans
1487312,Ashkenazi Jews
1487312,Irish migration to Great Britain
1487312,Chinese Americans
18717290,Irish Americans
22135366,Jewish people
12940547,American Jews
12940547,Lithuanian American
12940547,Swedish Americans
12940547,Jewish people
12940547,English Americans
24349526,Ezhava
24349526,Nair
24349526,Malayali
733901,Irish Americans
733901,Italian Americans
733901,Czech Americans
733901,Irish Americans
553272,Jewish people
2162119,Jewish people
27677289,Indian Americans
27677289,Italian Canadians
4695410,French
4695410,French
9574727,Mexican Americans
9574727,Italian Americans
2170052,English people
2170052,German Americans
2170052,Swedish Americans
2170052,Jewish people
2170052,Jewish people
9264023,Pashtuns
9264023,Indian
5113496,Indian
5113496,Iranian peoples
5113496,Indian
5113496,Indian
14149884,English Americans
4311750,Pashtuns
4311750,Punjabis
4311750,Indian
4311750,Bengali
4311750,Indian
4311750,Indian
4311750,Pashtuns
28306726,Slovene Americans
14344031,Indian
14344031,Indian
14344031,Indian
14344031,Indian
4386543,Punjabis
4386543,Bengali
4386543,Indian
32573209,English people
32699320,Welsh people
29753246,Bengali
22812850,Welsh people
22812850,Danish Americans
25404496,Bihari people
25404496,Bengali
25404496,Indian
25404496,Indian
25404496,Gujarati people
25404496,Indian
25404496,Indian
25404496,Indian
25404496,Indian
25404496,Indian
25404496,Indian
3597492,Italian Americans
3597492,Irish Americans
3597492,Jewish people
3597492,Italian Americans
3597492,White Americans
1238458,English people
1238458,English people
10791993,Sri Lankan Tamils
10791993,Marathi people
10791993,Indian
10791993,Indian
15203910,Italian Americans
80538,White Americans
80538,British Americans
80538,White Americans
264103,Japanese people
873029,African Americans
873029,Jewish people
873029,Dutch Americans
873029,Jewish people
873029,African Americans
873029,Black Britons
13670373,English people
13670373,English Australian
13670373,Dutch
13670373,English people
13670373,Jewish people
13670373,African Americans
13670373,English people
13670373,African Americans
232735,culture of Palestine
17124781,Koreans
17124781,Koreans
17124781,Koreans
17124781,Koreans
17124781,Koreans
10792003,Marathi people
10792003,Indian
10792003,Tamil
7940609,Japanese people
10791998,Marathi people
16179874,Tamil
23980112,English people
23980112,Irish Americans
15395979,Italians
23548754,Indian
23548754,Kashmiri Pandit
23548754,Indian
17872386,French
14952650,Italians
23666974,Italians
34324430,Indian
34324430,Indian
7870124,British Americans
7870124,Irish migration to Great Britain
7870124,Irish migration to Great Britain
7870124,Jewish people
22087546,Indian
22087546,Punjabis
22087546,Indian
3829690,Spaniards
3829690,Spaniards
3829690,Spaniards
3829690,Spaniards
29541576,Bengali
29541576,Indian
1559551,Welsh people
1559551,Jewish people
14709519,African Americans
9767560,Irish migration to Great Britain
9767560,German Americans
23592729,Marathi people
23592729,Indian
23592729,Indian
23592729,Indian
23592729,Bengali
23592729,Jaat
23592729,Indian
23592729,Indian
24955967,Taiwanese
24955967,Hongkongers
17216834,Scottish Americans
17216834,White Americans
3092323,White Americans
3092323,African Americans
3092323,Italian Americans
20426803,Que viva el amor de Chaves
145359,Jewish people
145359,Polish Canadians
145359,African Americans
145359,Jewish people
145359,Jewish people
33446,Irish people
333492,African Americans
333492,African Americans
333492,African Americans
29447223,Irish migration to Great Britain
29447223,Jewish people
29447223,Romani people
28598939,Dutch Australian
22785960,Telugu people
22785960,Marathi people
22785960,Indian
22785960,Indian
22785960,Indian
22785960,Indian
22785960,Indian
232301,Sri Lankan Tamils
9689210,White British
9689210,Irish people
30746644,Indian
30746644,Indian
30746644,Marathi people
30746644,Indian
30746644,Indian
30746644,Indian
20581302,Indian
5509899,English people
5509899,English people
25583644,Indian
25583644,Indian
9482929,English people
9482929,Irish Americans
9482929,English people
13036717,Scottish Americans
23646229,Jewish people
23646229,Jewish people
33275973,Indian
7601618,Malayali
7601618,Indian
7601618,Indian
14899108,Hungarian Americans
24160921,Irish Americans
24160921,Jewish people
36236979,Tamil
36236979,Tamil
3672417,Italian Americans
12976241,Scottish Americans
26971354,German Americans
26971354,Swedes
26971354,English people
26971354,Danes
26971354,English people
26971354,Swedes
26971354,Germans
1998991,Welsh people
1998991,English people
9201996,African Americans
9201996,African Americans
9201996,African Americans
9201996,African Americans
9201996,African Americans
34149703,Italians
20351304,Jewish people
20351304,Irish Americans
22205395,Czechs
705984,English Americans
705984,African Americans
705984,Irish Americans
12885558,African Americans
12885558,Greek Americans
12885558,African Americans
12885558,African Americans
12885558,African Americans
12885558,African Americans
12885558,African Americans
12885558,African Americans
255898,Australian Americans
13130339,Italians
13130339,Italians
13130339,Portuguese Americans
7587190,Koreans
22644402,Dutch
26665753,Telugu people
26665753,Nair
26665753,Indian
26665753,Malayali
222328,Indian
3170133,Welsh people
24089186,Jewish people
1930290,Germans
1930290,Jewish people
1930290,English people
5261186,Indian
5261186,Tamil
5261186,Kannada people
5261186,Malayali
13138255,Italians
13138255,Italians
13253372,English people
