Movie_name,Movie_release_date,Ratings,Wikipedia_movie_ID,Actor_ethnicity,Movie_countries,Nomination
The Challenge,1982,6.2,16083779.0,Asian Americans,"{'United States of America', 'Japan'}",False
The Challenge,2003,5.2,2460824.0,Danes,{'United States of America'},False
The Chamber,1996,6.0,5716877.0,White Americans,{'United States of America'},False
The Chameleon,2010,5.5,29783704.0,Dutch Americans,"{'United States of America', 'Canada', 'France'}",False
The Champ,1979,6.8,11901160.0,Slovak Americans,{'United States of America'},True
The Champ,1979,6.8,11901160.0,Slovak Americans,{'United States of America'},True
The Change-Up,2011,6.3,28903466.0,Irish Americans,{'United States of America'},False
The Changeling,1980,7.1,1803595.0,Jewish people,{'Canada'},False
The Chaos Factor,2000,4.6,2952434.0,Italian Americans,{'United States of America'},False
The Chaperone,2011,5.1,30481661.0,Puerto Ricans,{'United States of America'},False
The Chaplin Revue,1959,7.7,11988315.0,Romani people,{'United States of America'},False
The Chapman Report,1962,5.5,11085004.0,Jewish people,{'United States of America'},True
The Charge of the Light Brigade,1936,7.0,5641052.0,British Americans,{'United States of America'},True
The Charge of the Light Brigade,1968,6.6,5467488.0,White British,{'United Kingdom'},True
The Chase,1946,6.4,2405186.0,names of the Greeks,{'United States of America'},False
The Chase,1966,7.1,7175865.0,Dutch Americans,{'United States of America'},False
The Chase,1994,5.9,3546352.0,Spanish Americans,{'United States of America'},False
The Cheap Detective,1978,6.4,2173985.0,Czech Americans,{'United States of America'},False
The Cherry Orchard,1999,6.4,30063738.0,English people,"{'Cyprus', 'Greece', 'France'}",False
The Cheyenne Social Club,1970,6.8,2261864.0,Scottish Americans,{'United States of America'},False
The Chicago 8,2011,5.8,33344232.0,Jewish people,{'United States of America'},False
The Chicken Chronicles,1977,5.2,15590234.0,Jewish people,{'United States of America'},False
The Children,2008,5.9,20259032.0,English people,{'United Kingdom'},False
The Children Thief,1991,6.0,22256043.0,Italians,"{'Italy', 'France', 'Spain'}",False
The Children of Huang Shi,2008,7.0,10196144.0,Malaysian Chinese,"{'China', 'New Zealand', 'Australia', 'Germany'}",False
The Children's Hour,1961,7.8,5984648.0,Irish people,{'United States of America'},True
The China Syndrome,1979,7.4,164365.0,Germans,{'United States of America'},True
The Chinese Ring,1947,5.8,28550562.0,African Americans,{'United States of America'},False
The Chipmunk Adventure,1987,7.2,1562677.0,White Americans,{'United States of America'},False
The Chocolate War,1988,6.6,12649366.0,Irish Americans,{'United States of America'},False
The Choirboys,1977,5.6,12097318.0,Cajun,{'United States of America'},False
The Chorus,2004,7.8,1204621.0,French,"{'Germany', 'Switzerland', 'France'}",True
The Chosen,1981,7.2,26198798.0,Swiss,{'United States of America'},False
The Christian Licorice Store,1971,5.1,26009477.0,Swedish Americans,{'United States of America'},False
The Christine Jorgensen Story,1970,5.6,3125073.0,Hungarian Americans,{'United States of America'},False
The Christmas Miracle of Jonathan Toomey,2007,6.4,20334232.0,Irish Americans,{'United Kingdom'},False
The Chronicles of Narnia: Prince Caspian,2008,6.5,1882179.0,Italians,"{'Slovenia', 'United Kingdom', 'Poland', 'Czech Republic', 'United States of America'}",False
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.9,1880660.0,English people,"{'United States of America', 'United Kingdom', 'New Zealand'}",True
The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,6.3,22274150.0,Irish people,{'United States of America'},False
The Chronicles of Riddick,2004,6.6,670226.0,Dutch,{'United States of America'},False
The Chumscrubber,2005,6.8,2387927.0,White Americans,{'United States of America'},False
The Cider House Rules,1999,7.4,2804661.0,Jewish people,{'United States of America'},True
The Cincinnati Kid,1965,7.2,1949083.0,Serbian Americans,{'United States of America'},False
The Circus,1928,8.1,142780.0,Romani people,{'United States of America'},False
The Citadel,1938,7.0,3702166.0,Irish Americans,{'United Kingdom'},True
The City That Never Sleeps,1924,5.7,16993821.0,Jewish people,{'United States of America'},False
The City of Lost Children,1995,7.5,472652.0,Jewish people,"{'Germany', 'France', 'Spain'}",False
The Civilization of Maxwell Bright,2005,6.2,5573413.0,Chinese Filipino,{'United States of America'},False
The Claim,2000,6.3,2585223.0,Serbian Americans,"{'United States of America', 'United Kingdom', 'Canada', 'France'}",False
The Class of Miss MacMichael,1978,5.3,28687071.0,English people,{'United Kingdom'},False
The Classic,2003,7.7,4687991.0,Koreans,{'South Korea'},False
The Clearing,2004,5.8,1141059.0,English people,"{'United States of America', 'Germany'}",False
The Clemenceau Affair,1917,3.8,28777012.0,Italians,{'Italy'},False
The Client,1994,6.7,13087370.0,English Americans,{'United States of America'},True
The Client,2011,6.8,32621340.0,Koreans,{'South Korea'},True
The Clinic,2010,5.3,31197125.0,Australians,{'Australia'},False
The Clock,1945,7.3,5565580.0,Irish Americans,{'United States of America'},False
The Closet,2001,7.0,2320355.0,French,{'France'},False
The Clown Murders,1976,3.7,5472338.0,Jewish people,{'Canada'},False
The Cobweb,1955,6.3,10063659.0,Jewish people,{'United States of America'},False
The Coca-Cola Kid,1985,5.9,1122412.0,Italian Australian,"{'New Zealand', 'Australia'}",False
The Cockettes,2002,7.4,7586871.0,Puerto Ricans,{'United States of America'},False
The Cockeyed Miracle,1946,6.7,25951980.0,Irish Americans,{'United States of America'},False
The Cockleshell Heroes,1955,6.5,1192112.0,Puerto Ricans,{'United Kingdom'},False
The Cocoanuts,1929,6.8,1216093.0,Jewish people,{'United States of America'},False
The Code,2001,7.4,6453695.0,French,{'Finland'},False
The Code Conspiracy,2002,5.1,28358401.0,African Americans,{'United States of America'},False
The Coffin,2008,4.1,20291261.0,Lao people,"{'United States of America', 'South Korea', 'Singapore', 'Thailand'}",False
The Cold Light of Day,2012,4.9,30714098.0,English people,{'United States of America'},False
The Collection,2012,6.1,33336349.0,English Americans,{'United States of America'},False
The Collector,1965,7.5,17905510.0,English people,"{'United States of America', 'United Kingdom'}",True
The Collector,2009,6.3,23576946.0,Dutch Canadians,{'United States of America'},True
The Color Purple,1985,7.7,3185575.0,African Americans,{'United States of America'},True
The Color Purple,1985,7.7,3185575.0,African Americans,{'United States of America'},True
The Color of Lies,1999,6.6,32789431.0,French,{'France'},False
The Color of Money,1986,7.0,168561.0,Slovak Americans,{'United States of America'},True
The Comebacks,2007,4.3,7752732.0,African Americans,{'United States of America'},False
The Comedians,1967,6.3,10612031.0,Welsh people,"{'United States of America', 'France'}",False
The Comfort of Strangers,1990,6.3,3296253.0,English people,"{'United States of America', 'United Kingdom', 'Italy'}",False
The Comic,1969,6.4,14383677.0,Dutch Americans,{'United States of America'},False
The Commitments,1991,7.6,5303308.0,Irish people,"{'United States of America', 'Ireland', 'United Kingdom'}",True
The Company,2003,6.2,669480.0,American Jews,"{'United States of America', 'Germany'}",False
The Company Men,2010,6.7,24228585.0,Scottish Americans,"{'United States of America', 'United Kingdom'}",False
The Company You Keep,2012,6.4,33398373.0,Jewish people,{'United States of America'},False
The Company of Wolves,1984,6.6,1495709.0,Irish people,"{'United States of America', 'United Kingdom', 'England'}",False
The Competition,1980,6.6,6185648.0,Jewish people,{'United States of America'},True
The Computer Wore Tennis Shoes,1969,5.9,5453739.0,Cuban Americans,{'United States of America'},False
The Con Artist,2010,4.7,25187012.0,Dutch Americans,{'Canada'},False
The Concrete Jungle,1982,4.8,28978049.0,White Americans,{'United States of America'},False
The Condemned,2007,6.0,4220121.0,English people,{'United States of America'},False
The Condemned of Altona,1962,6.8,28751810.0,Italians,"{'Italy', 'France'}",False
The Confession,1999,6.0,8924330.0,Indian,{'United States of America'},True
The Confessor,2004,5.2,18822613.0,English Americans,{'Canada'},False
The Conformist,1970,7.9,10457303.0,Italians,"{'Italy', 'West Germany', 'France', 'Germany'}",True
The Congress,2013,6.4,34183993.0,White Americans,{'United States of America'},False
The Conqueror,1956,3.7,638459.0,Swedish Americans,{'United States of America'},False
The Consequence,1977,7.2,23951232.0,Germans,"{'Germany', 'West Germany'}",False
The Conspirator,2010,6.9,24709671.0,German Americans,{'United States of America'},False
The Conspirators,1944,6.5,28788568.0,Austrian Americans,{'United States of America'},False
The Constant Gardener,2005,7.3,3598984.0,Ashkenazi Jews,"{'United Kingdom', 'Germany'}",True
The Constant Nymph,1943,6.7,28489396.0,British Americans,"{'United States of America', 'United Kingdom'}",True
The Contact,1997,6.8,3596344.0,Koreans,{'South Korea'},False
The Contender,2000,6.9,633531.0,English Americans,"{'United States of America', 'United Kingdom', 'Germany', 'France'}",True
The Contract,2006,5.6,3917900.0,Irish Americans,"{'United States of America', 'Germany'}",False
The Convent,1995,5.9,8472095.0,French,"{'France', 'Portugal'}",False
The Conversation,1974,7.7,66853.0,German Americans,{'United States of America'},True
"The Cook, the Thief, His Wife & Her Lover",1989,7.5,1815970.0,English people,"{'United Kingdom', 'France'}",False
The Cookout,2004,3.8,1979318.0,African Americans,{'United States of America'},False
The Cool World,1963,6.4,73414.0,African Americans,{'United States of America'},False
The Cooler,2003,6.9,468342.0,English Americans,{'United States of America'},True
The Core,2003,5.5,210155.0,Spanish Americans,"{'United States of America', 'United Kingdom'}",False
The Corpse Vanishes,1942,4.6,3906643.0,Hungarian Americans,{'United States of America'},False
The Corruptor,1999,6.1,528069.0,Hongkongers,{'United States of America'},False
The Cottage,2008,6.1,12446777.0,English people,{'United Kingdom'},False
The Cotton Club,1984,6.5,299016.0,Irish Americans,{'United States of America'},True
The Couch Trip,1988,5.8,12509366.0,Jewish people,{'United States of America'},False
The Count of Monte Cristo,2002,7.7,872497.0,Slovak Americans,"{'United States of America', 'Ireland', 'United Kingdom'}",False
The Counterfeit Traitor,1962,7.4,14285478.0,Germans,{'United States of America'},False
The Countess,2009,6.2,13412180.0,French Americans,"{'United States of America', 'Germany', 'France'}",False
The Country Bears,2002,4.3,2117473.0,Jewish people,{'United States of America'},False
The Country Girl,1954,7.2,7087167.0,Irish Americans,{'United States of America'},True
The County Chairman,1935,6.3,31104252.0,Cherokee,{'United States of America'},False
The Courageous Dr. Christian,1940,6.0,24233189.0,Danish Americans,{'United States of America'},False
The Courier,2012,4.5,35521201.0,Irish Americans,{'United States of America'},False
The Court-Martial of Billy Mitchell,1955,6.8,3206129.0,Irish Americans,{'United States of America'},True
The Courtship of Eddie's Father,1963,6.8,11932765.0,White Americans,{'United States of America'},False
The Cowboy Way,1994,5.9,4148842.0,Stateside Puerto Ricans,{'United States of America'},False
The Cowboys,1972,7.4,2617441.0,African Americans,{'United States of America'},False
The Cracksman,1963,5.9,13842574.0,English people,{'United Kingdom'},False
The Craft,1996,6.4,86533.0,Irish Americans,{'United States of America'},False
The Craic,1999,5.6,6258479.0,Scottish Australian,{'Australia'},False
The Crazies,2010,6.5,22447758.0,English people,"{'United States of America', 'United Arab Emirates'}",False
The Crazy World of Julius Vrooder,1974,5.6,24423022.0,Jewish people,{'United States of America'},False
The Creeps,1997,4.3,26007240.0,African Americans,{'United States of America'},False
The Crew,2000,5.6,6443785.0,Jewish people,{'United States of America'},False
The Crew,2008,5.9,21673015.0,English people,{'United Kingdom'},False
The Crime of the Century,1933,6.6,18855599.0,Danish Americans,{'United States of America'},False
The Crimson Ghost,1946,6.8,614477.0,African Americans,{'United States of America'},False
The Crimson Rivers,2000,6.9,5443770.0,French,{'France'},False
The Croods,2013,7.1,26508404.0,German Americans,{'United States of America'},True
The Cross of Lorraine,1943,6.6,17645471.0,Jewish people,{'United States of America'},False
The Crossing,2000,6.3,1845248.0,White Americans,{'United States of America'},False
The Crossing Guard,1995,6.3,2274585.0,Jewish people,{'United States of America'},False
The Crow,1994,7.5,406339.0,Chinese Americans,{'United States of America'},False
The Crow: City of Angels,1996,4.6,877220.0,Spaniards,{'United States of America'},False
The Crow: Salvation,2000,4.9,877225.0,Polish Americans,{'United States of America'},False
The Crow: Wicked Prayer,2005,3.0,2378072.0,Mexicans,{'United States of America'},False
The Crowd Roars,1932,6.2,18346225.0,Irish Americans,{'United States of America'},False
The Crucible,1996,6.8,1494750.0,Jewish people,{'United States of America'},True
The Crush,1993,5.8,805037.0,Anglo,{'United States of America'},True
The Cry,2007,2.7,20955374.0,Cuban Americans,{'United States of America'},False
The Cry Baby Killer,1958,5.1,8412006.0,Italian Americans,{'United States of America'},False
The Cry of the Owl,2009,5.9,33412849.0,English people,"{'Canada', 'United Kingdom', 'Germany', 'France'}",False
The Crying Game,1992,7.2,30581.0,Akan people,"{'United Kingdom', 'Japan'}",True
The Cup,2011,5.6,33384315.0,Irish people,{'Australia'},False
The Cure,1995,7.7,1756460.0,White Americans,{'United States of America'},False
The Curious Case of Benjamin Button,2008,7.8,8031432.0,Greek Canadians,{'United States of America'},True
The Curse of Frankenstein,1957,7.0,1785123.0,White British,{'United Kingdom'},False
The Curse of the Jade Scorpion,2001,6.7,2018960.0,Jewish people,"{'United States of America', 'Germany'}",False
The Curse of the Werewolf,1961,6.5,2093581.0,English people,{'United Kingdom'},False
The Cursed,2010,3.8,31375713.0,Australians,{'United States of America'},False
The Curve,1998,5.8,3521780.0,Jewish people,{'United States of America'},False
The Cutter,2005,4.9,2001717.0,Cherokee,{'United States of America'},False
